Time;Source;Destination;Protocol;Length;Label
723566;1921681011;192168103;0;42;1
723569;1921681011;192168103;0;42;1
723571;1921681011;192168103;0;42;1
723574;1921681011;192168103;0;42;1
723577;1921681011;192168103;0;42;1
723581;1921681011;192168103;0;42;1
723583;1921681011;192168103;0;42;1
723586;1921681011;192168103;0;42;1
723588;1921681011;192168103;0;42;1
723591;1921681011;192168103;0;42;1
723593;1921681011;192168103;0;42;1
723596;1921681011;192168103;0;42;1
723598;1921681011;192168103;0;42;1
723601;1921681011;192168103;0;42;1
723603;1921681011;192168103;0;42;1
723607;1921681011;192168103;0;42;1
723609;1921681011;192168103;0;42;1
723612;1921681011;192168103;0;42;1
723614;1921681011;192168103;0;42;1
723618;1921681011;192168103;0;42;1
723620;1921681011;192168103;0;42;1
723623;1921681011;192168103;0;42;1
723625;1921681011;192168103;0;42;1
723628;1921681011;192168103;0;42;1
723630;1921681011;192168103;0;42;1
723634;1921681011;192168103;0;42;1
723636;1921681011;192168103;0;42;1
723639;1921681011;192168103;0;42;1
723641;1921681011;192168103;0;42;1
723644;1921681011;192168103;0;42;1
723646;1921681011;192168103;0;42;1
723649;1921681011;192168103;0;42;1
723652;1921681011;192168103;0;42;1
723654;1921681011;192168103;0;42;1
723656;1921681011;192168103;0;42;1
723658;1921681011;192168103;0;42;1
723660;1921681011;192168103;0;42;1
723661;1921681011;192168103;0;42;1
723663;1921681011;192168103;0;42;1
723665;1921681011;192168103;0;42;1
723666;1921681011;192168103;0;42;1
723668;1921681011;192168103;0;42;1
723670;1921681011;192168103;0;42;1
723672;1921681011;192168103;0;42;1
723673;1921681011;192168103;0;42;1
723675;1921681011;192168103;0;42;1
723677;1921681011;192168103;0;42;1
723679;1921681011;192168103;0;42;1
723680;1921681011;192168103;0;42;1
723689;1921681011;192168103;0;42;1
723696;1921681011;192168103;0;42;1
723698;1921681011;192168103;0;42;1
723700;1921681011;192168103;0;42;1
723702;1921681011;192168103;0;42;1
723703;1921681011;192168103;0;42;1
723705;1921681011;192168103;0;42;1
723707;1921681011;192168103;0;42;1
723709;1921681011;192168103;0;42;1
723710;1921681011;192168103;0;42;1
723712;1921681011;192168103;0;42;1
723714;1921681011;192168103;0;42;1
723715;1921681011;192168103;0;42;1
723717;1921681011;192168103;17;42;1
723719;1921681011;192168103;0;42;1
723721;1921681011;192168103;0;42;1
723723;1921681011;192168103;0;42;1
723725;1921681011;192168103;6;42;1
751824;1921681011;192168103;0;42;1
751836;1921681011;192168103;0;42;1
751838;1921681011;192168103;17;42;1
751841;1921681011;192168103;0;42;1
751842;1921681011;192168103;0;42;1
751844;1921681011;192168103;0;42;1
751846;1921681011;192168103;0;42;1
751849;1921681011;192168103;0;42;1
751850;1921681011;192168103;0;42;1
751852;1921681011;192168103;0;42;1
751854;1921681011;192168103;0;42;1
751856;1921681011;192168103;0;42;1
751858;1921681011;192168103;0;42;1
751860;1921681011;192168103;0;42;1
751862;1921681011;192168103;0;42;1
751864;1921681011;192168103;0;42;1
751866;1921681011;192168103;0;42;1
751868;1921681011;192168103;0;42;1
751870;1921681011;192168103;0;42;1
751872;1921681011;192168103;0;42;1
751874;1921681011;192168103;0;42;1
751876;1921681011;192168103;0;42;1
751889;1921681011;192168103;0;42;1
751891;1921681011;192168103;0;42;1
751894;1921681011;192168103;0;42;1
751900;1921681011;192168103;0;42;1
751902;1921681011;192168103;0;42;1
751907;1921681011;192168103;0;42;1
751909;1921681011;192168103;17;42;1
751914;1921681011;192168103;0;42;1
751916;1921681011;192168103;0;42;1
751920;1921681011;192168103;0;42;1
751922;1921681011;192168103;0;42;1
751926;1921681011;192168103;0;42;1
751928;1921681011;192168103;0;42;1
751936;1921681011;192168103;0;42;1
751940;1921681011;192168103;0;42;1
751942;1921681011;192168103;0;42;1
751943;1921681011;192168103;0;42;1
751945;1921681011;192168103;0;42;1
751947;1921681011;192168103;0;42;1
751949;1921681011;192168103;0;42;1
751951;1921681011;192168103;0;42;1
751953;1921681011;192168103;0;42;1
751955;1921681011;192168103;0;42;1
751960;1921681011;192168103;0;42;1
751962;1921681011;192168103;0;42;1
751965;1921681011;192168103;0;42;1
751967;1921681011;192168103;0;42;1
751971;1921681011;192168103;0;42;1
751973;1921681011;192168103;0;42;1
751975;1921681011;192168103;0;42;1
751979;1921681011;192168103;0;42;1
751981;1921681011;192168103;0;42;1
751985;1921681011;192168103;0;42;1
751987;1921681011;192168103;0;42;1
751991;1921681011;192168103;0;42;1
751993;1921681011;192168103;0;42;1
751997;1921681011;192168103;0;42;1
751999;1921681011;192168103;0;42;1
752004;1921681011;192168103;0;42;1
752006;1921681011;192168103;0;42;1
752009;1921681011;192168103;6;42;1
752011;1921681011;192168103;0;42;1
752016;1921681011;192168103;0;42;1
752019;1921681011;192168103;0;42;1
752022;1921681011;192168103;0;42;1
752024;1921681011;192168103;0;42;1
752028;1921681011;192168103;0;42;1
752031;1921681011;192168103;0;42;1
752034;1921681011;192168103;0;42;1
752036;1921681011;192168103;0;42;1
752040;1921681011;192168103;0;42;1
752042;1921681011;192168103;0;42;1
752045;1921681011;192168103;6;42;1
752047;1921681011;192168103;0;42;1
752051;1921681011;192168103;0;42;1
752053;1921681011;192168103;0;42;1
752056;1921681011;192168103;0;42;1
752058;1921681011;192168103;0;42;1
752061;1921681011;192168103;0;42;1
752063;1921681011;192168103;0;42;1
752066;1921681011;192168103;0;42;1
752068;1921681011;192168103;0;42;1
752072;1921681011;192168103;0;42;1
752074;1921681011;192168103;0;42;1
752077;1921681011;192168103;0;42;1
752079;1921681011;192168103;0;42;1
752082;1921681011;192168103;0;42;1
752084;1921681011;192168103;0;42;1
752087;1921681011;192168103;0;42;1
752090;1921681011;192168103;0;42;1
752093;1921681011;192168103;17;42;1
752095;1921681011;192168103;0;42;1
752098;1921681011;192168103;0;42;1
752100;1921681011;192168103;0;42;1
752104;1921681011;192168103;0;42;1
752106;1921681011;192168103;0;42;1
752109;1921681011;192168103;0;42;1
752111;1921681011;192168103;0;42;1
752115;1921681011;192168103;0;42;1
752117;1921681011;192168103;0;42;1
752120;1921681011;192168103;0;42;1
752122;1921681011;192168103;0;42;1
752126;1921681011;192168103;0;42;1
752128;1921681011;192168103;0;42;1
752131;1921681011;192168103;0;42;1
752133;1921681011;192168103;0;42;1
752137;1921681011;192168103;0;42;1
752139;1921681011;192168103;0;42;1
752142;1921681011;192168103;0;42;1
752144;1921681011;192168103;0;42;1
752147;1921681011;192168103;0;42;1
752149;1921681011;192168103;0;42;1
752153;1921681011;192168103;0;42;1
752155;1921681011;192168103;0;42;1
752158;1921681011;192168103;0;42;1
752160;1921681011;192168103;6;42;1
752164;1921681011;192168103;0;42;1
752166;1921681011;192168103;0;42;1
752169;1921681011;192168103;0;42;1
752171;1921681011;192168103;0;42;1
752174;1921681011;192168103;0;42;1
752176;1921681011;192168103;0;42;1
752179;1921681011;192168103;0;42;1
752182;1921681011;192168103;0;42;1
752185;1921681011;192168103;0;42;1
752187;1921681011;192168103;0;42;1
752196;1921681011;192168103;0;42;1
752200;1921681011;192168103;0;42;1
752204;1921681011;192168103;0;42;1
752206;1921681011;192168103;0;42;1
752209;1921681011;192168103;0;42;1
752211;1921681011;192168103;0;42;1
752215;1921681011;192168103;0;42;1
752217;1921681011;192168103;0;42;1
752220;1921681011;192168103;0;42;1
752222;1921681011;192168103;0;42;1
752226;1921681011;192168103;0;42;1
752228;1921681011;192168103;0;42;1
781950;1921681011;192168103;0;42;1
781962;1921681011;192168103;0;42;1
781965;1921681011;192168103;0;42;1
781967;1921681011;192168103;0;42;1
781969;1921681011;192168103;0;42;1
781971;1921681011;192168103;0;42;1
781973;1921681011;192168103;0;42;1
781975;1921681011;192168103;0;42;1
781977;1921681011;192168103;0;42;1
781978;1921681011;192168103;0;42;1
781980;1921681011;192168103;0;42;1
781982;1921681011;192168103;0;42;1
781984;1921681011;192168103;0;42;1
781986;1921681011;192168103;0;42;1
781988;1921681011;192168103;0;42;1
781990;1921681011;192168103;0;42;1
781992;1921681011;192168103;0;42;1
781993;1921681011;192168103;0;42;1
781995;1921681011;192168103;0;42;1
781997;1921681011;192168103;0;42;1
781999;1921681011;192168103;0;42;1
782001;1921681011;192168103;0;42;1
782004;1921681011;192168103;0;42;1
782007;1921681011;192168103;0;42;1
782019;1921681011;192168103;0;42;1
782021;1921681011;192168103;0;42;1
782023;1921681011;192168103;0;42;1
782028;1921681011;192168103;6;42;1
782030;1921681011;192168103;0;42;1
782034;1921681011;192168103;0;42;1
782036;1921681011;192168103;0;42;1
782041;1921681011;192168103;0;42;1
782043;1921681011;192168103;0;42;1
782047;1921681011;192168103;0;42;1
782049;1921681011;192168103;0;42;1
782053;1921681011;192168103;0;42;1
782062;1921681011;192168103;0;42;1
782066;1921681011;192168103;0;42;1
782068;1921681011;192168103;0;42;1
782070;1921681011;192168103;0;42;1
782071;1921681011;192168103;0;42;1
782073;1921681011;192168103;0;42;1
782075;1921681011;192168103;0;42;1
782077;1921681011;192168103;0;42;1
782079;1921681011;192168103;0;42;1
782081;1921681011;192168103;0;42;1
782086;1921681011;192168103;0;42;1
782088;1921681011;192168103;0;42;1
782091;1921681011;192168103;0;42;1
782093;1921681011;192168103;0;42;1
782097;1921681011;192168103;0;42;1
782099;1921681011;192168103;0;42;1
782104;1921681011;192168103;0;42;1
782106;1921681011;192168103;0;42;1
782110;1921681011;192168103;0;42;1
782112;1921681011;192168103;0;42;1
782116;1921681011;192168103;0;42;1
782118;1921681011;192168103;0;42;1
782122;1921681011;192168103;0;42;1
782124;1921681011;192168103;0;42;1
782129;1921681011;192168103;0;42;1
782131;1921681011;192168103;0;42;1
782134;1921681011;192168103;0;42;1
782136;1921681011;192168103;0;42;1
782140;1921681011;192168103;0;42;1
782142;1921681011;192168103;0;42;1
782146;1921681011;192168103;0;42;1
782148;1921681011;192168103;0;42;1
782152;1921681011;192168103;0;42;1
782153;1921681011;192168103;0;42;1
782157;1921681011;192168103;0;42;1
782159;1921681011;192168103;0;42;1
782164;1921681011;192168103;0;42;1
782166;1921681011;192168103;0;42;1
782169;1921681011;192168103;0;42;1
782171;1921681011;192168103;0;42;1
782175;1921681011;192168103;0;42;1
782177;1921681011;192168103;0;42;1
782180;1921681011;192168103;0;42;1
782182;1921681011;192168103;0;42;1
782186;1921681011;192168103;0;42;1
782188;1921681011;192168103;0;42;1
782191;1921681011;192168103;0;42;1
782193;1921681011;192168103;0;42;1
782197;1921681011;192168103;0;42;1
782199;1921681011;192168103;0;42;1
782202;1921681011;192168103;0;42;1
782204;1921681011;192168103;0;42;1
782207;1921681011;192168103;0;42;1
782211;1921681011;192168103;0;42;1
782214;1921681011;192168103;0;42;1
782216;1921681011;192168103;0;42;1
782220;1921681011;192168103;0;42;1
782222;1921681011;192168103;0;42;1
782225;1921681011;192168103;0;42;1
782227;1921681011;192168103;0;42;1
782231;1921681011;192168103;0;42;1
782233;1921681011;192168103;0;42;1
782236;1921681011;192168103;0;42;1
782238;1921681011;192168103;0;42;1
782241;1921681011;192168103;0;42;1
782243;1921681011;192168103;0;42;1
782246;1921681011;192168103;0;42;1
782248;1921681011;192168103;0;42;1
782251;1921681011;192168103;0;42;1
782253;1921681011;192168103;0;42;1
782256;1921681011;192168103;0;42;1
782258;1921681011;192168103;0;42;1
782262;1921681011;192168103;0;42;1
782263;1921681011;192168103;0;42;1
782267;1921681011;192168103;0;42;1
782268;1921681011;192168103;0;42;1
782272;1921681011;192168103;0;42;1
782274;1921681011;192168103;0;42;1
782277;1921681011;192168103;0;42;1
782279;1921681011;192168103;0;42;1
782282;1921681011;192168103;0;42;1
782284;1921681011;192168103;0;42;1
782287;1921681011;192168103;0;42;1
782289;1921681011;192168103;0;42;1
782292;1921681011;192168103;0;42;1
782294;1921681011;192168103;0;42;1
782298;1921681011;192168103;0;42;1
782300;1921681011;192168103;0;42;1
782303;1921681011;192168103;0;42;1
782305;1921681011;192168103;0;42;1
782309;1921681011;192168103;0;42;1
782311;1921681011;192168103;0;42;1
782322;1921681011;192168103;0;42;1
782326;1921681011;192168103;0;42;1
782328;1921681011;192168103;0;42;1
782332;1921681011;192168103;0;42;1
782334;1921681011;192168103;0;42;1
782337;1921681011;192168103;0;42;1
782339;1921681011;192168103;0;42;1
782342;1921681011;192168103;0;42;1
782344;1921681011;192168103;0;42;1
782348;1921681011;192168103;0;42;1
782350;1921681011;192168103;0;42;1
782353;1921681011;192168103;0;42;1
782355;1921681011;192168103;0;42;1
782359;1921681011;192168103;0;42;1
782361;1921681011;192168103;0;42;1
782364;1921681011;192168103;0;42;1
782366;1921681011;192168103;0;42;1
782370;1921681011;192168103;0;42;1
802703;1921681011;192168103;0;42;1
802718;1921681011;192168103;0;42;1
802720;1921681011;192168103;0;42;1
802722;1921681011;192168103;0;42;1
802724;1921681011;192168103;0;42;1
802726;1921681011;192168103;0;42;1
802728;1921681011;192168103;0;42;1
802730;1921681011;192168103;0;42;1
802732;1921681011;192168103;0;42;1
802734;1921681011;192168103;0;42;1
802736;1921681011;192168103;0;42;1
802738;1921681011;192168103;0;42;1
802740;1921681011;192168103;0;42;1
802742;1921681011;192168103;0;42;1
802744;1921681011;192168103;0;42;1
802746;1921681011;192168103;0;42;1
802748;1921681011;192168103;0;42;1
802750;1921681011;192168103;0;42;1
802752;1921681011;192168103;0;42;1
802754;1921681011;192168103;0;42;1
802756;1921681011;192168103;0;42;1
802759;1921681011;192168103;0;42;1
802772;1921681011;192168103;0;42;1
802774;1921681011;192168103;0;42;1
802780;1921681011;192168103;6;42;1
802782;1921681011;192168103;0;42;1
802786;1921681011;192168103;0;42;1
802788;1921681011;192168103;0;42;1
802793;1921681011;192168103;0;42;1
802795;1921681011;192168103;0;42;1
802799;1921681011;192168103;0;42;1
802801;1921681011;192168103;0;42;1
802805;1921681011;192168103;0;42;1
802807;1921681011;192168103;0;42;1
802812;1921681011;192168103;0;42;1
802814;1921681011;192168103;0;42;1
802816;1921681011;192168103;0;42;1
802820;1921681011;192168103;0;42;1
802822;1921681011;192168103;0;42;1
802826;1921681011;192168103;0;42;1
802829;1921681011;192168103;0;42;1
802834;1921681011;192168103;0;42;1
802836;1921681011;192168103;0;42;1
802840;1921681011;192168103;0;42;1
802842;1921681011;192168103;0;42;1
802845;1921681011;192168103;0;42;1
802847;1921681011;192168103;0;42;1
802851;1921681011;192168103;0;42;1
802853;1921681011;192168103;0;42;1
802857;1921681011;192168103;0;42;1
802859;1921681011;192168103;0;42;1
802862;1921681011;192168103;0;42;1
802865;1921681011;192168103;0;42;1
802868;1921681011;192168103;0;42;1
802870;1921681011;192168103;0;42;1
802874;1921681011;192168103;0;42;1
802876;1921681011;192168103;0;42;1
802880;1921681011;192168103;0;42;1
802882;1921681011;192168103;0;42;1
802885;1921681011;192168103;0;42;1
802887;1921681011;192168103;0;42;1
802891;1921681011;192168103;0;42;1
802893;1921681011;192168103;0;42;1
802896;1921681011;192168103;0;42;1
802899;1921681011;192168103;0;42;1
802902;1921681011;192168103;0;42;1
802904;1921681011;192168103;0;42;1
802907;1921681011;192168103;0;42;1
802909;1921681011;192168103;0;42;1
802912;1921681011;192168103;0;42;1
802914;1921681011;192168103;0;42;1
802917;1921681011;192168103;0;42;1
802919;1921681011;192168103;0;42;1
802923;1921681011;192168103;0;42;1
802925;1921681011;192168103;0;42;1
802928;1921681011;192168103;0;42;1
802930;1921681011;192168103;0;42;1
802933;1921681011;192168103;0;42;1
802935;1921681011;192168103;0;42;1
802938;1921681011;192168103;0;42;1
802941;1921681011;192168103;0;42;1
802944;1921681011;192168103;0;42;1
802946;1921681011;192168103;0;42;1
802949;1921681011;192168103;0;42;1
802951;1921681011;192168103;0;42;1
802954;1921681011;192168103;0;42;1
802956;1921681011;192168103;0;42;1
802960;1921681011;192168103;0;42;1
802962;1921681011;192168103;0;42;1
802966;1921681011;192168103;0;42;1
802968;1921681011;192168103;0;42;1
802971;1921681011;192168103;0;42;1
802973;1921681011;192168103;0;42;1
802976;1921681011;192168103;0;42;1
802978;1921681011;192168103;0;42;1
802982;1921681011;192168103;0;42;1
802984;1921681011;192168103;0;42;1
802987;1921681011;192168103;0;42;1
802989;1921681011;192168103;0;42;1
802992;1921681011;192168103;0;42;1
802994;1921681011;192168103;0;42;1
802997;1921681011;192168103;0;42;1
802999;1921681011;192168103;0;42;1
803003;1921681011;192168103;0;42;1
803005;1921681011;192168103;0;42;1
803008;1921681011;192168103;0;42;1
803010;1921681011;192168103;0;42;1
803013;1921681011;192168103;0;42;1
803015;1921681011;192168103;0;42;1
803018;1921681011;192168103;0;42;1
803020;1921681011;192168103;0;42;1
803023;1921681011;192168103;0;42;1
803025;1921681011;192168103;0;42;1
803029;1921681011;192168103;0;42;1
803030;1921681011;192168103;0;42;1
803034;1921681011;192168103;0;42;1
803036;1921681011;192168103;0;42;1
803039;1921681011;192168103;0;42;1
803041;1921681011;192168103;0;42;1
803044;1921681011;192168103;0;42;1
803046;1921681011;192168103;0;42;1
